train,CarryingObject,16-9-VIRAT_S_010208_06_000671_000744,838,/media/grupoavatar/DATOS/VIRAT/VIRAT_Video_Dataset_Release_2.0/VIRAT_Ground_Dataset/videos_categorized/CarryingObject/16-9-VIRAT_S_010208_06_000671_000744
train,CarryingObject,60-9-VIRAT_S_050000_07_001014_001126,90,/media/grupoavatar/DATOS/VIRAT/VIRAT_Video_Dataset_Release_2.0/VIRAT_Ground_Dataset/videos_categorized/CarryingObject/60-9-VIRAT_S_050000_07_001014_001126
train,CarryingObject,19-9-VIRAT_S_010201_07_000601_000697,411,/media/grupoavatar/DATOS/VIRAT/VIRAT_Video_Dataset_Release_2.0/VIRAT_Ground_Dataset/videos_categorized/CarryingObject/19-9-VIRAT_S_010201_07_000601_000697
train,CarryingObject,41-9-VIRAT_S_040104_01_000227_000457,294,/media/grupoavatar/DATOS/VIRAT/VIRAT_Video_Dataset_Release_2.0/VIRAT_Ground_Dataset/videos_categorized/CarryingObject/41-9-VIRAT_S_040104_01_000227_000457
train,CarryingObject,25-9-VIRAT_S_010206_01_000124_000206,553,/media/grupoavatar/DATOS/VIRAT/VIRAT_Video_Dataset_Release_2.0/VIRAT_Ground_Dataset/videos_categorized/CarryingObject/25-9-VIRAT_S_010206_01_000124_000206
train,CarryingObject,20-9-VIRAT_S_050000_08_001235_001295,542,/media/grupoavatar/DATOS/VIRAT/VIRAT_Video_Dataset_Release_2.0/VIRAT_Ground_Dataset/videos_categorized/CarryingObject/20-9-VIRAT_S_050000_08_001235_001295
train,CarryingObject,6-9-VIRAT_S_010207_01_000712_000752,476,/media/grupoavatar/DATOS/VIRAT/VIRAT_Video_Dataset_Release_2.0/VIRAT_Ground_Dataset/videos_categorized/CarryingObject/6-9-VIRAT_S_010207_01_000712_000752
train,CarryingObject,12-9-VIRAT_S_010205_02_000301_000345,807,/media/grupoavatar/DATOS/VIRAT/VIRAT_Video_Dataset_Release_2.0/VIRAT_Ground_Dataset/videos_categorized/CarryingObject/12-9-VIRAT_S_010205_02_000301_000345
train,CarryingObject,37-9-VIRAT_S_010201_03_000270_000359,884,/media/grupoavatar/DATOS/VIRAT/VIRAT_Video_Dataset_Release_2.0/VIRAT_Ground_Dataset/videos_categorized/CarryingObject/37-9-VIRAT_S_010201_03_000270_000359
train,CarryingObject,18-9-VIRAT_S_010202_01_000055_000147,322,/media/grupoavatar/DATOS/VIRAT/VIRAT_Video_Dataset_Release_2.0/VIRAT_Ground_Dataset/videos_categorized/CarryingObject/18-9-VIRAT_S_010202_01_000055_000147
train,CarryingObject,16-9-VIRAT_S_040005_06_000886_001016,80,/media/grupoavatar/DATOS/VIRAT/VIRAT_Video_Dataset_Release_2.0/VIRAT_Ground_Dataset/videos_categorized/CarryingObject/16-9-VIRAT_S_040005_06_000886_001016
train,CarryingObject,15-9-VIRAT_S_050000_08_001235_001295,273,/media/grupoavatar/DATOS/VIRAT/VIRAT_Video_Dataset_Release_2.0/VIRAT_Ground_Dataset/videos_categorized/CarryingObject/15-9-VIRAT_S_050000_08_001235_001295
train,CarryingObject,43-9-VIRAT_S_010001_01_000071_000167,95,/media/grupoavatar/DATOS/VIRAT/VIRAT_Video_Dataset_Release_2.0/VIRAT_Ground_Dataset/videos_categorized/CarryingObject/43-9-VIRAT_S_010001_01_000071_000167
train,CarryingObject,4-9-VIRAT_S_010003_06_000526_000560,91,/media/grupoavatar/DATOS/VIRAT/VIRAT_Video_Dataset_Release_2.0/VIRAT_Ground_Dataset/videos_categorized/CarryingObject/4-9-VIRAT_S_010003_06_000526_000560
train,CarryingObject,21-9-VIRAT_S_010202_01_000055_000147,752,/media/grupoavatar/DATOS/VIRAT/VIRAT_Video_Dataset_Release_2.0/VIRAT_Ground_Dataset/videos_categorized/CarryingObject/21-9-VIRAT_S_010202_01_000055_000147
train,CarryingObject,39-9-VIRAT_S_010004_06_000547_000715,635,/media/grupoavatar/DATOS/VIRAT/VIRAT_Video_Dataset_Release_2.0/VIRAT_Ground_Dataset/videos_categorized/CarryingObject/39-9-VIRAT_S_010004_06_000547_000715
train,CarryingObject,60-9-VIRAT_S_040104_02_000459_000721,2119,/media/grupoavatar/DATOS/VIRAT/VIRAT_Video_Dataset_Release_2.0/VIRAT_Ground_Dataset/videos_categorized/CarryingObject/60-9-VIRAT_S_040104_02_000459_000721
train,CarryingObject,50-9-VIRAT_S_040001_02_001102_001530,238,/media/grupoavatar/DATOS/VIRAT/VIRAT_Video_Dataset_Release_2.0/VIRAT_Ground_Dataset/videos_categorized/CarryingObject/50-9-VIRAT_S_040001_02_001102_001530
train,CarryingObject,17-9-VIRAT_S_040104_08_001353_001470,218,/media/grupoavatar/DATOS/VIRAT/VIRAT_Video_Dataset_Release_2.0/VIRAT_Ground_Dataset/videos_categorized/CarryingObject/17-9-VIRAT_S_040104_08_001353_001470
train,CarryingObject,14-9-VIRAT_S_010200_05_000658_000700,257,/media/grupoavatar/DATOS/VIRAT/VIRAT_Video_Dataset_Release_2.0/VIRAT_Ground_Dataset/videos_categorized/CarryingObject/14-9-VIRAT_S_010200_05_000658_000700
train,CarryingObject,18-9-VIRAT_S_010201_07_000601_000697,686,/media/grupoavatar/DATOS/VIRAT/VIRAT_Video_Dataset_Release_2.0/VIRAT_Ground_Dataset/videos_categorized/CarryingObject/18-9-VIRAT_S_010201_07_000601_000697
train,CarryingObject,26-9-VIRAT_S_010000_08_000893_001024,113,/media/grupoavatar/DATOS/VIRAT/VIRAT_Video_Dataset_Release_2.0/VIRAT_Ground_Dataset/videos_categorized/CarryingObject/26-9-VIRAT_S_010000_08_000893_001024
train,CarryingObject,92-9-VIRAT_S_050300_06_001427_001616,78,/media/grupoavatar/DATOS/VIRAT/VIRAT_Video_Dataset_Release_2.0/VIRAT_Ground_Dataset/videos_categorized/CarryingObject/92-9-VIRAT_S_050300_06_001427_001616
train,CarryingObject,72-9-VIRAT_S_010001_02_000195_000498,1105,/media/grupoavatar/DATOS/VIRAT/VIRAT_Video_Dataset_Release_2.0/VIRAT_Ground_Dataset/videos_categorized/CarryingObject/72-9-VIRAT_S_010001_02_000195_000498
train,CarryingObject,25-9-VIRAT_S_010202_06_000784_000873,187,/media/grupoavatar/DATOS/VIRAT/VIRAT_Video_Dataset_Release_2.0/VIRAT_Ground_Dataset/videos_categorized/CarryingObject/25-9-VIRAT_S_010202_06_000784_000873
train,CarryingObject,41-9-VIRAT_S_010004_06_000547_000715,409,/media/grupoavatar/DATOS/VIRAT/VIRAT_Video_Dataset_Release_2.0/VIRAT_Ground_Dataset/videos_categorized/CarryingObject/41-9-VIRAT_S_010004_06_000547_000715
train,CarryingObject,8-9-VIRAT_S_000201_02_000590_000623,17,/media/grupoavatar/DATOS/VIRAT/VIRAT_Video_Dataset_Release_2.0/VIRAT_Ground_Dataset/videos_categorized/CarryingObject/8-9-VIRAT_S_000201_02_000590_000623
train,CarryingObject,5-9-VIRAT_S_050201_00_000012_000116,222,/media/grupoavatar/DATOS/VIRAT/VIRAT_Video_Dataset_Release_2.0/VIRAT_Ground_Dataset/videos_categorized/CarryingObject/5-9-VIRAT_S_050201_00_000012_000116
train,CarryingObject,2-9-VIRAT_S_010206_05_000797_000823,339,/media/grupoavatar/DATOS/VIRAT/VIRAT_Video_Dataset_Release_2.0/VIRAT_Ground_Dataset/videos_categorized/CarryingObject/2-9-VIRAT_S_010206_05_000797_000823
train,CarryingObject,47-9-VIRAT_S_040003_05_001123_001437,1456,/media/grupoavatar/DATOS/VIRAT/VIRAT_Video_Dataset_Release_2.0/VIRAT_Ground_Dataset/videos_categorized/CarryingObject/47-9-VIRAT_S_040003_05_001123_001437
train,CarryingObject,60-9-VIRAT_S_010203_00_000047_000139,825,/media/grupoavatar/DATOS/VIRAT/VIRAT_Video_Dataset_Release_2.0/VIRAT_Ground_Dataset/videos_categorized/CarryingObject/60-9-VIRAT_S_010203_00_000047_000139
train,CarryingObject,11-9-VIRAT_S_010203_05_000515_000593,728,/media/grupoavatar/DATOS/VIRAT/VIRAT_Video_Dataset_Release_2.0/VIRAT_Ground_Dataset/videos_categorized/CarryingObject/11-9-VIRAT_S_010203_05_000515_000593
train,CarryingObject,11-9-VIRAT_S_010106_03_000730_000782,1071,/media/grupoavatar/DATOS/VIRAT/VIRAT_Video_Dataset_Release_2.0/VIRAT_Ground_Dataset/videos_categorized/CarryingObject/11-9-VIRAT_S_010106_03_000730_000782
train,CarryingObject,5-9-VIRAT_S_010207_03_000865_000911,145,/media/grupoavatar/DATOS/VIRAT/VIRAT_Video_Dataset_Release_2.0/VIRAT_Ground_Dataset/videos_categorized/CarryingObject/5-9-VIRAT_S_010207_03_000865_000911
train,CarryingObject,7-9-VIRAT_S_010002_04_000307_000350,481,/media/grupoavatar/DATOS/VIRAT/VIRAT_Video_Dataset_Release_2.0/VIRAT_Ground_Dataset/videos_categorized/CarryingObject/7-9-VIRAT_S_010002_04_000307_000350
train,CarryingObject,42-9-VIRAT_S_010004_06_000547_000715,1003,/media/grupoavatar/DATOS/VIRAT/VIRAT_Video_Dataset_Release_2.0/VIRAT_Ground_Dataset/videos_categorized/CarryingObject/42-9-VIRAT_S_010004_06_000547_000715
train,CarryingObject,17-9-VIRAT_S_010204_06_000913_000939,133,/media/grupoavatar/DATOS/VIRAT/VIRAT_Video_Dataset_Release_2.0/VIRAT_Ground_Dataset/videos_categorized/CarryingObject/17-9-VIRAT_S_010204_06_000913_000939
train,CarryingObject,44-9-VIRAT_S_040104_02_000459_000721,468,/media/grupoavatar/DATOS/VIRAT/VIRAT_Video_Dataset_Release_2.0/VIRAT_Ground_Dataset/videos_categorized/CarryingObject/44-9-VIRAT_S_040104_02_000459_000721
train,CarryingObject,6-9-VIRAT_S_010204_03_000606_000632,40,/media/grupoavatar/DATOS/VIRAT/VIRAT_Video_Dataset_Release_2.0/VIRAT_Ground_Dataset/videos_categorized/CarryingObject/6-9-VIRAT_S_010204_03_000606_000632
train,CarryingObject,2-9-VIRAT_S_010203_03_000400_000435,77,/media/grupoavatar/DATOS/VIRAT/VIRAT_Video_Dataset_Release_2.0/VIRAT_Ground_Dataset/videos_categorized/CarryingObject/2-9-VIRAT_S_010203_03_000400_000435
train,CarryingObject,16-9-VIRAT_S_040000_06_000746_000964,5094,/media/grupoavatar/DATOS/VIRAT/VIRAT_Video_Dataset_Release_2.0/VIRAT_Ground_Dataset/videos_categorized/CarryingObject/16-9-VIRAT_S_040000_06_000746_000964
train,CarryingObject,57-9-VIRAT_S_040104_01_000227_000457,991,/media/grupoavatar/DATOS/VIRAT/VIRAT_Video_Dataset_Release_2.0/VIRAT_Ground_Dataset/videos_categorized/CarryingObject/57-9-VIRAT_S_040104_01_000227_000457
train,CarryingObject,5-9-VIRAT_S_050000_16_001947_001989,120,/media/grupoavatar/DATOS/VIRAT/VIRAT_Video_Dataset_Release_2.0/VIRAT_Ground_Dataset/videos_categorized/CarryingObject/5-9-VIRAT_S_050000_16_001947_001989
train,CarryingObject,107-9-VIRAT_S_000102,1135,/media/grupoavatar/DATOS/VIRAT/VIRAT_Video_Dataset_Release_2.0/VIRAT_Ground_Dataset/videos_categorized/CarryingObject/107-9-VIRAT_S_000102
train,CarryingObject,2-9-VIRAT_S_010204_00_000030_000059,178,/media/grupoavatar/DATOS/VIRAT/VIRAT_Video_Dataset_Release_2.0/VIRAT_Ground_Dataset/videos_categorized/CarryingObject/2-9-VIRAT_S_010204_00_000030_000059
train,CarryingObject,12-9-VIRAT_S_010203_08_000895_000975,18,/media/grupoavatar/DATOS/VIRAT/VIRAT_Video_Dataset_Release_2.0/VIRAT_Ground_Dataset/videos_categorized/CarryingObject/12-9-VIRAT_S_010203_08_000895_000975
train,CarryingObject,33-9-VIRAT_S_010000_08_000893_001024,702,/media/grupoavatar/DATOS/VIRAT/VIRAT_Video_Dataset_Release_2.0/VIRAT_Ground_Dataset/videos_categorized/CarryingObject/33-9-VIRAT_S_010000_08_000893_001024
train,CarryingObject,37-9-VIRAT_S_010201_04_000374_000469,360,/media/grupoavatar/DATOS/VIRAT/VIRAT_Video_Dataset_Release_2.0/VIRAT_Ground_Dataset/videos_categorized/CarryingObject/37-9-VIRAT_S_010201_04_000374_000469
train,CarryingObject,25-9-VIRAT_S_050000_08_001235_001295,1105,/media/grupoavatar/DATOS/VIRAT/VIRAT_Video_Dataset_Release_2.0/VIRAT_Ground_Dataset/videos_categorized/CarryingObject/25-9-VIRAT_S_050000_08_001235_001295
train,CarryingObject,19-9-VIRAT_S_010208_06_000671_000744,345,/media/grupoavatar/DATOS/VIRAT/VIRAT_Video_Dataset_Release_2.0/VIRAT_Ground_Dataset/videos_categorized/CarryingObject/19-9-VIRAT_S_010208_06_000671_000744
train,CarryingObject,3-9-VIRAT_S_010206_03_000546_000580,249,/media/grupoavatar/DATOS/VIRAT/VIRAT_Video_Dataset_Release_2.0/VIRAT_Ground_Dataset/videos_categorized/CarryingObject/3-9-VIRAT_S_010206_03_000546_000580
train,CarryingObject,13-9-VIRAT_S_010203_08_000895_000975,576,/media/grupoavatar/DATOS/VIRAT/VIRAT_Video_Dataset_Release_2.0/VIRAT_Ground_Dataset/videos_categorized/CarryingObject/13-9-VIRAT_S_010203_08_000895_000975
train,CarryingObject,10-9-VIRAT_S_010200_06_000702_000744,329,/media/grupoavatar/DATOS/VIRAT/VIRAT_Video_Dataset_Release_2.0/VIRAT_Ground_Dataset/videos_categorized/CarryingObject/10-9-VIRAT_S_010200_06_000702_000744
train,CarryingObject,31-9-VIRAT_S_010204_01_000072_000225,1037,/media/grupoavatar/DATOS/VIRAT/VIRAT_Video_Dataset_Release_2.0/VIRAT_Ground_Dataset/videos_categorized/CarryingObject/31-9-VIRAT_S_010204_01_000072_000225
train,CarryingObject,5-9-VIRAT_S_010003_10_000901_000934,123,/media/grupoavatar/DATOS/VIRAT/VIRAT_Video_Dataset_Release_2.0/VIRAT_Ground_Dataset/videos_categorized/CarryingObject/5-9-VIRAT_S_010003_10_000901_000934
train,CarryingObject,43-9-VIRAT_S_050000_02_000404_000486,1222,/media/grupoavatar/DATOS/VIRAT/VIRAT_Video_Dataset_Release_2.0/VIRAT_Ground_Dataset/videos_categorized/CarryingObject/43-9-VIRAT_S_050000_02_000404_000486
train,CarryingObject,25-9-VIRAT_S_010203_04_000457_000511,728,/media/grupoavatar/DATOS/VIRAT/VIRAT_Video_Dataset_Release_2.0/VIRAT_Ground_Dataset/videos_categorized/CarryingObject/25-9-VIRAT_S_010203_04_000457_000511
train,CarryingObject,63-9-VIRAT_S_050301_03_000933_001046,290,/media/grupoavatar/DATOS/VIRAT/VIRAT_Video_Dataset_Release_2.0/VIRAT_Ground_Dataset/videos_categorized/CarryingObject/63-9-VIRAT_S_050301_03_000933_001046
train,CarryingObject,4-9-VIRAT_S_010206_00_000007_000035,150,/media/grupoavatar/DATOS/VIRAT/VIRAT_Video_Dataset_Release_2.0/VIRAT_Ground_Dataset/videos_categorized/CarryingObject/4-9-VIRAT_S_010206_00_000007_000035
train,CarryingObject,4-9-VIRAT_S_010202_00_000001_000033,217,/media/grupoavatar/DATOS/VIRAT/VIRAT_Video_Dataset_Release_2.0/VIRAT_Ground_Dataset/videos_categorized/CarryingObject/4-9-VIRAT_S_010202_00_000001_000033
train,CarryingObject,2-9-VIRAT_S_010204_07_000942_000989,581,/media/grupoavatar/DATOS/VIRAT/VIRAT_Video_Dataset_Release_2.0/VIRAT_Ground_Dataset/videos_categorized/CarryingObject/2-9-VIRAT_S_010204_07_000942_000989
train,CarryingObject,5-9-VIRAT_S_010002_00_000012_000120,999,/media/grupoavatar/DATOS/VIRAT/VIRAT_Video_Dataset_Release_2.0/VIRAT_Ground_Dataset/videos_categorized/CarryingObject/5-9-VIRAT_S_010002_00_000012_000120
train,CarryingObject,34-9-VIRAT_S_010004_06_000547_000715,48,/media/grupoavatar/DATOS/VIRAT/VIRAT_Video_Dataset_Release_2.0/VIRAT_Ground_Dataset/videos_categorized/CarryingObject/34-9-VIRAT_S_010004_06_000547_000715
train,CarryingObject,15-9-VIRAT_S_040000_09_001194_001574,720,/media/grupoavatar/DATOS/VIRAT/VIRAT_Video_Dataset_Release_2.0/VIRAT_Ground_Dataset/videos_categorized/CarryingObject/15-9-VIRAT_S_040000_09_001194_001574
train,CarryingObject,31-9-VIRAT_S_010202_06_000784_000873,789,/media/grupoavatar/DATOS/VIRAT/VIRAT_Video_Dataset_Release_2.0/VIRAT_Ground_Dataset/videos_categorized/CarryingObject/31-9-VIRAT_S_010202_06_000784_000873
train,CarryingObject,3-9-VIRAT_S_010200_10_000923_000959,720,/media/grupoavatar/DATOS/VIRAT/VIRAT_Video_Dataset_Release_2.0/VIRAT_Ground_Dataset/videos_categorized/CarryingObject/3-9-VIRAT_S_010200_10_000923_000959
train,CarryingObject,155-9-VIRAT_S_050300_01_000148_000396,826,/media/grupoavatar/DATOS/VIRAT/VIRAT_Video_Dataset_Release_2.0/VIRAT_Ground_Dataset/videos_categorized/CarryingObject/155-9-VIRAT_S_050300_01_000148_000396
train,CarryingObject,40-9-VIRAT_S_050000_02_000404_000486,1903,/media/grupoavatar/DATOS/VIRAT/VIRAT_Video_Dataset_Release_2.0/VIRAT_Ground_Dataset/videos_categorized/CarryingObject/40-9-VIRAT_S_050000_02_000404_000486
